Molecule Name,PUBCHEM_CID,SMILES,rdkit_smiles,alquist..24.hours.10.uM.screen..1A.and.2B..1A..OD.,alquist..24.hours.10.uM.screen..1A.and.2B..2B..OD.,alquist..24.hours.1.uM.screen..1A.and.2B..1A..OD.,alquist..24.hours.1.uM.screen..1A.and.2B..2B..OD.,alquist..KBA01..1A...negative.control....,alquist..KBA01..2B...negative.control....,hoskins..AFUMSF3B1..OD600...negative.control....,hull..10h.Germination.FDA.4.plates..NanoLuc...negative.control....,hull..10h.Germination.FDA.4.plates..OD600...negative.control....,hull..12h.Yeast.9.30.16..OD600...negative.control....,hull..22h.Germination.10.6.16..OD600...inhibition....,hull..22h.Germination.10.6.16..OD600...negative.control....,hull..22h.Germination.9.30.16..OD600...inhibition....,hull..22h.Germination.9.30.16..OD600...negative.control....,hull..OD600.measurement..OD600,hull..Selleck.FDA..Nano.Glo..LUC.,hull..Selleck.FDA.for.yeast.construct..Nano.Glo..LUC.,hull..Copy.of.Selleck.FDA.1.for.06.2015.NanoLuc.OD..Nano.Glo..LUC.,hull..Copy.of.Selleck.FDA.1.for.06.2015.NanoLuc.OD..OD600,keck..AlphaScreen.KpnDnaG..Intensity..Counts.,keck..AlphaScreen.KpnPriA..Intensity..Counts.,keck..FDA.primary.screen..OD600...negative.control....,keck..FP.KpnDnaG..FP..mP.,keck..FP.KpnPriA..FP..mP.,keck..KpnPriA.Alphascreen...AV..Intensity...negative.control....,senes..Alpha.screen.raw..Alpha..Rlu.,xing..MTDH.SND1.for.FDA..RATIO
SMSSF-0444106,54676345,[H][C@@]12CC3C(=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C)C(=O)C1=C(C(Cl)=CC=C1O)[C@@]3(C)O,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)C3C[C@@H]12,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444108,4539,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444111,54680691,[H][C@@]12[C@@H](O)[C@@]3([H])C(C(=O)C4=C(O)C=CC=C4[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444114,6321424,[H][C@@]12OC\C3=C/C=C/[C@H](C)[C@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)\C(C)=C\C[C@@H]4C[C@@H](C[C@]5(CC[C@H](C)[C@]([H])(O5)[C@@H](C)CC)O4)OC(=O)[C@H](C=C(C)[C@H]1O)[C@@]23O,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444119,3518,NC(=N)NCCN1CCCCCCC1,N=C(N)NCCN1CCCCCCC1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444120,3948,CCN1C=C(C(O)=O)C(=O)C2=C1C(F)=C(N1CCNC(C)C1)C(F)=C2,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444123,54670067,OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444128,2717,CN1C(C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444129,5447130,NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444136,5280795,[H][C@@]12CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CCC\C2=C/C=C1/C[C@@H](O)CCC1=C,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444139,31072,CCOC(=O)N1C=CN(C)C1=S,CCOC(=O)n1ccn(C)c1=S,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,1,0,0,0,0,0,0
SMSSF-0444144,5339,OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444150,9458,CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(O)=O,CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,1,1,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444154,2794,CC(C)\N=C1/C=C2N(C3=CC=C(Cl)C=C3)C3=C(C=CC=C3)N=C2C=C1NC1=CC=C(Cl)C=C1,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,1,1,0,0,0,1,1,0
SMSSF-0444160,4474,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444166,2719,CCN(CC)CCCC(C)NC1=CC=NC2=C1C=CC(Cl)=C2,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444170,3333,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444171,493570,CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)CO)C1=NC(=O)NC(=O)C1=N2,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,1,1,0,0,0
SMSSF-0444183,2310,CCC1(C)CC(=O)NC(=O)C1,CCC1(C)CC(=O)NC(=O)C1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444184,4855,CCN1C=C(C(O)=O)C(=O)C2=C1N=C(N=C2)N1CCCC1,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444185,29327,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444188,135823198,NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)N2C=O)N1,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444198,4499,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0
SMSSF-0444205,9270,[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CC[C@H](OC(C)=O)C=C3CC[C@@]21[H],C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444208,4756,NC1=CC=C(\N=N\C2=CC=CC=C2)C(N)=N1,Nc1ccc(/N=N/c2ccccc2)c(N)n1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,1,0,0,0,1,1,0
SMSSF-0444213,7638,OC1=CC=C(OCC2=CC=CC=C2)C=C1,Oc1ccc(OCc2ccccc2)cc1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444215,4507,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444217,4497,COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC(C)C,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444220,9553856,[O-][N+](=O)C1=CC=C(O1)\C=N\N1CC(CN2CCOCC2)OC1=O,O=C1OC(CN2CCOCC2)CN1/N=C/c1ccc([N+](=O)[O-])o1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444228,54675878,OC1=CC2=CC=CC=C2C=C1C([O-])=O,O=C([O-])c1cc2ccccc2cc1O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444232,3446,NCC1(CC(O)=O)CCCCC1,NCC1(CC(=O)O)CCCCC1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0444243,54685047,[H][C@@]12[C@@H](O)[C@]3([H])C(=C)C4=CC=CC(O)=C4C(=O)C3=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,1,0,0,0,0,0,0,0
SMSSF-0444265,3784,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC2=NON=C12)C(=O)OC(C)C,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,0,0,0,0,,,0,0,,1,,1,,1,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0445975,3637,NNC1=NN=CC2=CC=CC=C12,NNc1nncc2ccccc12,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,1,1,0,0,0,1,0,0
SMSSF-0445984,54675783,[H][C@@]12CC3=C(C=CC(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2)N(C)C,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446012,54676538,[H][C@@]12[C@@H](O)[C@]3([H])C(=C)C4=C(Cl)C=CC(O)=C4C(=O)C3=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C,C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446015,167945,CC(C)(CO)[C@@H](O)C(=O)NCCC([O-])=O,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-],0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446022,14969,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC(Cl)=C(OC3=CC4=CC(OC5=C(Cl)C=C(C=C5)[C@@H](O)[C@@H]5NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(N)=O)NC1=O)C1=CC(=C(O)C=C1)C1=C(C=C(O)C=C1O)[C@H](NC5=O)C(O)=O)=C3O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@H]1C[C@](C)(N)[C@H](O)[C@H](C)O1)C=C2,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446023,9838675,[H][C@]1(C)C(=O)O[C@]2([H])O[C@]3(C)CC[C@@]4([H])[C@H](C)CC[C@]1([H])[C@@]24OO3,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446024,2381,OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1=CC=CC=C1,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,0,0,0,0,,,0,1,,1,,1,,1,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446104,1615267,C[C@H]1NC(=O)NC1=O,C[C@H]1NC(=O)NC1=O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446317,5161,OC(=O)C1=C(OC(=O)C2=CC=CC=C2O)C=CC=C1,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446665,5280489,C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446676,1732,CC1=CC(O)=CC=C1Cl,Cc1cc(O)ccc1Cl,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446690,3023,S1C2=C(C=CC=C2)C2=C1C=CC=C2,c1ccc2c(c1)sc1ccccc12,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446696,54685920,C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C2C(=O)C2=C1C=CC=C2O,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446709,14052,CC[C@@H](CO)NCCN[C@@H](CC)CO,CC[C@@H](CO)NCCN[C@@H](CC)CO,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446720,3468,CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,0,1,0,0,,,1,1,,0,,0,,0,,,,,0,1,1,0,0,0,1,1,1
SMSSF-0446749,15940185,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](OC2=C(C)C3=C(C=C2)C([O-])=C(NC(=O)C2=CC(CC=C(C)C)=C(O)C=C2)C(=O)O3)OC1(C)C,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446817,3520,NC(N)=N,N=C(N)N,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446830,9649,[H][C@]12C[C@@]3([H])C4=CCOC5CC(=O)N6C([C@@]35[H])[C@]1(CCN2C4)C1=C6C=C(OC)C(OC)=C1,COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCOC6CC(=O)N2C1[C@H]6[C@H]5C[C@H]43,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446869,5961,[H][C@](N)(CCC(N)=O)C(O)=O,NC(=O)CC[C@H](N)C(=O)O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446881,1979,CC(=O)OC1CN2CCC1CC2,CC(=O)OC1CN2CCC1CC2,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446899,5511,CC(CN1CCCCC1)C(=O)C1=CC=C(C)C=C1,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446971,2155,NC1=NC=CS1,Nc1nccs1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0446985,2442,CN(CC1=C(N)C(Br)=CC(Br)=C1)C1CCCCC1,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0447017,4622,CCCOC1=CC=C2N=C(NC(=O)OC)NC2=C1,CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0447018,71567,[H][C@@](N)(CC1=CC=CC=C1)C(O)=O,N[C@H](Cc1ccccc1)C(=O)O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0447022,305,C[N+](C)(C)CCO,C[N+](C)(C)CCO,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0447048,441276,CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)C3=CC=CC=C3)C3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)C1=CC=CC=C1)C1=CC=CC=C1,CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0447061,1269845,OC1=NC(S)=NC=C1,Oc1ccnc(S)n1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0447111,2484,CN(CC1=CC=C(C=C1)C(C)(C)C)CC1=CC=CC2=CC=CC=C12,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,0,0,0,0,,,0,0,,1,,1,,1,,,,,1,0,0,0,0,0,0,0,0
SMSSF-0447147,74989,OC1=C([C@H]2CC[C@@H](CC2)C2=CC=C(Cl)C=C2)C(=O)C2=C(C=CC=C2)C1=O,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0447163,2540,CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=CC=C2)C(=O)OC(C)OC(=O)OC1CCCCC1,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0,0,0,0,,,0,1,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0447172,2162,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=C(Cl)C=CC=C1)C(=O)OC,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0447348,4668904,OP([O-])(=O)C(Cl)(Cl)P(O)([O-])=O,O=P([O-])(O)C(Cl)(Cl)P(=O)([O-])O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0447562,5095,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,CCCN(CCC)CCc1cccc2c1CC(=O)N2,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0447881,92722,C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)c1cccc2CC(C)CNc12,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCN=C(N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0447884,60854,Clc1cc2NC(=O)Cc2cc1CCN1CCN(CC1)c1nsc2ccccc12,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0491257,132971,[H][C@@]12CC=C(C3=CN=CC=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2c1cccnc1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0491258,4006,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0491259,16220172,CC(C)(C)C1=CC(=C(NC(=O)C2=CNC3=C(C=CC=C3)C2=O)C=C1O)C(C)(C)C,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0491260,9877265,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)C2[C@H](OC(=O)C2=CC=CC=C2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C3=CC=CC=C3)C(C)=C([C@@H](O)C1=O)C2(C)C,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)C12)C3(C)C,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0491261,60750,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0491262,60953,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0491263,2767,N[Pt](N)(Cl)Cl,N[Pt](N)(Cl)Cl,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0491264,135413536,C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
SMSSF-0491265,6918296,[H][C@@]12CC[C@H](C(=O)NC3=CC(=CC=C3C(F)(F)F)C(F)(F)F)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])NC(=O)C=C[C@]12C,C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,0,0,0,0,,,0,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0
